Table Names,고유 ID,주문 번호,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,지역,제품 코드,제품 대분류,제품 중분류,제품명,매출,수량,할인율,수익,반품?,관리자
영업 실적 2017년.xlsx/영업 실적 2017년,7236,IN-2017-20387,2017-10-13,2017-10-19,표준 배송,HG-14845,신지애,소비자,강남구,서울특별시,대한민국,수도권,OFF-EN-10000328,사무용품,봉투,"Kraft Business Envelopes, Set of 50",73366.56,4,0.1,22815.36,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7256,IN-2017-12288,2017-05-31,2017-06-05,표준 배송,JS-15880,박경미,소비자,부산진구,부산광역시,대한민국,영남,TEC-CO-10003982,사무기기,복사기,"HP Ink, High-Speed",388314,3,0,166892.4,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7257,IN-2017-12288,2017-05-31,2017-06-05,표준 배송,JS-15880,박경미,소비자,부산진구,부산광역시,대한민국,영남,TEC-PH-10003488,사무기기,전화기,"Nokia Signal Booster, VoIP",975252.6,7,0,165790.8,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7264,IN-2017-55275,2017-11-09,2017-11-12,특급 배송,NP-18700,최민서,소비자,가평군,경기도,대한민국,수도권,OFF-EN-10002540,사무용품,봉투,"GlobeWeis Clasp Envelope, with clear poly window",54835.2,4,0,17992.8,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7268,IN-2017-73531,2017-06-26,2017-07-03,표준 배송,JS-16030,김서연,소비자,안양시,경기도,대한민국,수도권,OFF-AP-10001824,사무용품,가전,"Hamilton Beach Blender, Silver",60142.464,1,0.17,6500.664,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7269,IN-2017-73531,2017-06-26,2017-07-03,표준 배송,JS-16030,김서연,소비자,안양시,경기도,대한민국,수도권,FUR-TA-10004653,가구,탁자,"Chromcraft Training Table, Rectangular",1065100.932,7,0.47,-663278.868,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7270,IN-2017-73531,2017-06-26,2017-07-03,표준 배송,JS-16030,김서연,소비자,안양시,경기도,대한민국,수도권,FUR-TA-10000989,가구,탁자,"Lesro Conference Table, Rectangular",2311470.45,5,0.47,-53.55,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7271,IN-2017-73531,2017-06-26,2017-07-03,표준 배송,JS-16030,김서연,소비자,안양시,경기도,대한민국,수도권,TEC-AC-10003640,사무기기,악세사리,"SanDisk Mouse, Programmable",86085.144,4,0.47,-73157.256,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7272,IN-2017-73531,2017-06-26,2017-07-03,표준 배송,JS-16030,김서연,소비자,안양시,경기도,대한민국,수도권,FUR-CH-10004306,가구,의자,"SAFCO Bag Chairs, Red",110439.072,3,0.27,-7615.728,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7286,ID-2017-73202,2017-06-07,2017-06-11,표준 배송,CM-12190,서기쁨,소비자,산청군,경상남도,대한민국,영남,OFF-AR-10001525,사무용품,필기구,"Stanley Highlighters, Blue",29988,4,0.5,-11995.2,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7287,ID-2017-73202,2017-06-07,2017-06-11,표준 배송,CM-12190,서기쁨,소비자,산청군,경상남도,대한민국,영남,OFF-LA-10004848,사무용품,라벨,"Avery Legal Exhibit Labels, 5000 Label Set",41876.1,7,0.5,-5890.5,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7288,ID-2017-73202,2017-06-07,2017-06-11,표준 배송,CM-12190,서기쁨,소비자,산청군,경상남도,대한민국,영남,TEC-AC-10002243,사무기기,악세사리,"SanDisk Keyboard, Programmable",84639.6,2,0.5,-33904.8,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7289,ID-2017-73202,2017-06-07,2017-06-11,표준 배송,CM-12190,서기쁨,소비자,산청군,경상남도,대한민국,영남,TEC-CO-10002108,사무기기,복사기,"Brother Personal Copier, Color",956907.9,13,0.5,-198.9,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7294,IN-2017-70570,2017-08-14,2017-08-19,빠른 배송,DG-13300,손영호,기업 고객,청주시,충청북도,대한민국,충청,OFF-ST-10001214,사무용품,수납용품,"Smead Box, Industrial",80325,7,0,39198.6,,금나나
영업 실적 2017년.xlsx/영업 실적 2017년,7295,IN-2017-70570,2017-08-14,2017-08-19,빠른 배송,DG-13300,손영호,기업 고객,청주시,충청북도,대한민국,충청,OFF-AR-10002747,사무용품,필기구,"Boston Canvas, Fluorescent",167994,3,0,67197.6,,금나나
영업 실적 2017년.xlsx/영업 실적 2017년,7296,IN-2017-70570,2017-08-14,2017-08-19,빠른 배송,DG-13300,손영호,기업 고객,청주시,충청북도,대한민국,충청,OFF-BI-10002562,사무용품,바인더,"Ibico Binding Machine, Durable",269892,5,0,110619,,금나나
영업 실적 2017년.xlsx/영업 실적 2017년,7297,IN-2017-70570,2017-08-14,2017-08-19,빠른 배송,DG-13300,손영호,기업 고객,청주시,충청북도,대한민국,충청,FUR-TA-10000665,가구,탁자,"Bevis Computer Table, Fully Assembled",1059261.84,3,0.3,-317829.96,,금나나
영업 실적 2017년.xlsx/영업 실적 2017년,7307,IN-2017-77850,2017-06-24,2017-06-30,표준 배송,TS-21430,구성욱,기업 고객,중구,인천광역시,대한민국,수도권,OFF-PA-10002477,사무용품,종이,"Enermax Message Books, Multicolor",65848.14,3,0.1,28485.54,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7342,IN-2017-30306,2017-03-09,2017-03-14,표준 배송,SC-20680,문노아,홈 오피스,진주시,경상남도,대한민국,영남,TEC-CO-10003506,사무기기,복사기,"HP Fax Machine, Laser",917816.4,3,0,302848.2,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7343,IN-2017-30306,2017-03-09,2017-03-14,표준 배송,SC-20680,문노아,홈 오피스,진주시,경상남도,대한민국,영남,OFF-BI-10002708,사무용품,바인더,"Acco Binder, Clear",89413.2,6,0,20563.2,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7344,IN-2017-30306,2017-03-09,2017-03-14,표준 배송,SC-20680,문노아,홈 오피스,진주시,경상남도,대한민국,영남,OFF-SU-10001848,사무용품,일반 사무용품,"Kleencut Ruler, Easy Grip",77418,5,0,18513,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7345,IN-2017-30306,2017-03-09,2017-03-14,표준 배송,SC-20680,문노아,홈 오피스,진주시,경상남도,대한민국,영남,FUR-TA-10001786,가구,탁자,"Chromcraft Computer Table, with Bottom Storage",1356895.8,3,0,298441.8,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7346,ID-2017-69716,2017-06-08,2017-06-10,빠른 배송,DW-13585,송지훈,기업 고객,무주군,전라북도,대한민국,호남,OFF-ST-10003088,사무용품,수납용품,"Fellowes Box, Wire Frame",31747.5,2,0.17,-382.5,,정신
영업 실적 2017년.xlsx/영업 실적 2017년,7347,ID-2017-69716,2017-06-08,2017-06-10,빠른 배송,DW-13585,송지훈,기업 고객,무주군,전라북도,대한민국,호남,OFF-FA-10003615,사무용품,파스너,"Stockwell Staples, Assorted Sizes",16996.464,4,0.47,-7728.336,,정신
영업 실적 2017년.xlsx/영업 실적 2017년,7349,IN-2017-18203,2017-07-26,2017-07-30,표준 배송,AG-10300,최주현,기업 고객,영주시,경상북도,대한민국,영남,OFF-LA-10000370,사무용품,라벨,"Hon Color Coded Labels, Laser Printer Compatible",47038.32,4,0.1,11909.52,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7350,ID-2017-21101,2017-12-01,2017-12-04,특급 배송,BN-11470,이동인,기업 고객,남구,울산광역시,대한민국,영남,TEC-AC-10002884,사무기기,악세사리,"Belkin Keyboard, USB",257315.4,3,0,95196.6,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7351,ID-2017-21101,2017-12-01,2017-12-04,특급 배송,BN-11470,이동인,기업 고객,남구,울산광역시,대한민국,영남,OFF-ST-10000362,사무용품,수납용품,"Eldon File Cart, Blue",647496,5,0,174726,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7373,IN-2017-15123,2017-10-14,2017-10-18,표준 배송,JR-16210,박현철,기업 고객,의정부시,경기도,대한민국,수도권,OFF-SU-10002388,사무용품,일반 사무용품,"Elite Shears, Easy Grip",148807.8,3,0,17809.2,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7374,IN-2017-15123,2017-10-14,2017-10-18,표준 배송,JR-16210,박현철,기업 고객,의정부시,경기도,대한민국,수도권,OFF-ST-10004315,사무용품,수납용품,"Rogers Lockers, Blue",647557.2,3,0,32313.6,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7379,IN-2017-26064,2017-06-25,2017-06-29,표준 배송,AA-10480,배해윤,소비자,남동구,인천광역시,대한민국,수도권,TEC-PH-10001751,사무기기,전화기,"Samsung Smart Phone, Cordless",1622932.2,3,0.17,371514.6,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7381,IN-2017-13065,2017-01-10,2017-01-11,특급 배송,PO-18865,최유미,소비자,울주군,울산광역시,대한민국,영남,OFF-SU-10003559,사무용품,일반 사무용품,"Kleencut Ruler, Steel",26438.4,2,0,5508,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7382,IN-2017-13065,2017-01-10,2017-01-11,특급 배송,PO-18865,최유미,소비자,울주군,울산광역시,대한민국,영남,OFF-BI-10002853,사무용품,바인더,"Avery Binder Covers, Recycled",34975.8,3,0,16432.2,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7398,ID-2017-29865,2017-09-11,2017-09-18,표준 배송,GM-14680,남채리,소비자,옹진군,인천광역시,대한민국,수도권,OFF-PA-10001968,사무용품,종이,"Eaton Computer Printout Paper, 8.5 x 11",66364.056,4,0.47,-15031.944,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7403,IN-2017-10384,2017-04-05,2017-04-09,표준 배송,EH-14185,김금주,소비자,강북구,서울특별시,대한민국,수도권,OFF-BI-10001904,사무용품,바인더,"Cardinal Binder Covers, Durable",41310,3,0,20196,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7423,ID-2017-46021,2017-09-17,2017-09-19,특급 배송,AM-10705,곽찬경,소비자,강남구,서울특별시,대한민국,수도권,OFF-ST-10000622,사무용품,수납용품,"Rogers File Cart, Single Width",260858.88,2,0.1,-5850.72,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7426,ID-2017-64599,2017-02-10,2017-02-15,표준 배송,CA-11965,송소율,기업 고객,울주군,울산광역시,대한민국,영남,TEC-PH-10000303,사무기기,전화기,"Samsung Smart Phone, VoIP",7138612.8,11,0,2998096.2,Yes,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7427,ID-2017-64599,2017-02-10,2017-02-15,표준 배송,CA-11965,송소율,기업 고객,울주군,울산광역시,대한민국,영남,OFF-SU-10001407,사무용품,일반 사무용품,"Fiskars Trimmer, Easy Grip",313588.8,7,0,71971.2,Yes,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7428,ID-2017-64599,2017-02-10,2017-02-15,표준 배송,CA-11965,송소율,기업 고객,울주군,울산광역시,대한민국,영남,FUR-FU-10003198,가구,가구류,"Rubbermaid Photo Frame, Erganomic",205509.6,4,0,24602.4,Yes,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7458,ID-2017-36830,2017-11-10,2017-11-13,특급 배송,EB-14170,서선엽,소비자,사하구,부산광역시,대한민국,영남,OFF-PA-10004727,사무용품,종이,"Eaton Note Cards, 8.5 x 11",42961.482,3,0.47,-12210.318,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7459,ID-2017-50991,2017-04-23,2017-04-27,표준 배송,GT-14635,허종수,기업 고객,영덕군,경상북도,대한민국,영남,FUR-CH-10002940,가구,의자,"Harbour Creations Chairmat, Black",310810.932,6,0.27,-68139.468,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7460,ID-2017-50991,2017-04-23,2017-04-27,표준 배송,GT-14635,허종수,기업 고객,영덕군,경상북도,대한민국,영남,TEC-AC-10002243,사무기기,악세사리,"SanDisk Keyboard, Programmable",179435.952,4,0.47,-57652.848,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7461,ID-2017-50991,2017-04-23,2017-04-27,표준 배송,GT-14635,허종수,기업 고객,영덕군,경상북도,대한민국,영남,OFF-AP-10001621,사무용품,가전,"Hamilton Beach Refrigerator, Black",1268782.488,3,0.17,-137593.512,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7462,ID-2017-50991,2017-04-23,2017-04-27,표준 배송,GT-14635,허종수,기업 고객,영덕군,경상북도,대한민국,영남,FUR-FU-10004158,가구,가구류,"Deflect-O Frame, Black",409678.92,5,0.27,56095.92,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7490,IN-2017-34807,2017-12-31,2018-01-04,표준 배송,PH-18790,전용상,홈 오피스,관악구,서울특별시,대한민국,수도권,OFF-SU-10004008,사무용품,일반 사무용품,"Kleencut Letter Opener, Steel",109058.4,5,0.1,48470.4,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7491,IN-2017-36879,2017-09-03,2017-09-08,표준 배송,RB-19435,권명섭,소비자,안산시,경기도,대한민국,수도권,OFF-BI-10003166,사무용품,바인더,"Cardinal Hole Reinforcements, Durable",20930.4,3,0,6885,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7492,IN-2017-36879,2017-09-03,2017-09-08,표준 배송,RB-19435,권명섭,소비자,안산시,경기도,대한민국,수도권,OFF-PA-10000344,사무용품,종이,"SanDisk Memo Slips, 8.5 x 11",107712,5,0,53856,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7493,IN-2017-36879,2017-09-03,2017-09-08,표준 배송,RB-19435,권명섭,소비자,안산시,경기도,대한민국,수도권,OFF-EN-10001109,사무용품,봉투,"Ames Interoffice Envelope, Recycled",134395.2,3,0,0,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7502,IN-2017-19421,2017-08-31,2017-09-02,빠른 배송,ST-20530,정연희,소비자,청도군,경상북도,대한민국,영남,TEC-PH-10000840,사무기기,전화기,"Cisco Audio Dock, VoIP",743212.8,4,0,230356.8,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7542,ID-2017-27779,2017-10-19,2017-10-23,표준 배송,RP-19390,권주상,소비자,북구,울산광역시,대한민국,영남,FUR-FU-10000944,가구,가구류,"Tenex Door Stop, Black",179071.2,5,0.2,-29161.8,Yes,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7543,ID-2017-27779,2017-10-19,2017-10-23,표준 배송,RP-19390,권주상,소비자,북구,울산광역시,대한민국,영남,OFF-ST-10004897,사무용품,수납용품,"Tenex Folders, Blue",47368.8,4,0.5,-3794.4,Yes,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7544,ID-2017-27779,2017-10-19,2017-10-23,표준 배송,RP-19390,권주상,소비자,북구,울산광역시,대한민국,영남,FUR-FU-10000735,가구,가구류,"Tenex Frame, Erganomic",177235.2,2,0.2,-11077.2,Yes,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7563,ID-2017-29389,2017-09-28,2017-10-02,표준 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,수도권,FUR-CH-10004447,가구,의자,"Harbour Creations Rocking Chair, Set of Two",228490.2,3,0.5,-219402,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7564,ID-2017-29389,2017-09-28,2017-10-02,표준 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,수도권,OFF-AR-10000989,사무용품,필기구,"Binney & Smith Canvas, Blue",52387.2,2,0.5,-49266,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7565,ID-2017-29389,2017-09-28,2017-10-02,표준 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,수도권,OFF-PA-10000944,사무용품,종이,"Enermax Computer Printout Paper, 8.5 x 11",16631.1,1,0.5,-8981.1,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7567,IN-2017-49185,2017-09-10,2017-09-10,당일 배송,CS-11950,안민혜,소비자,서구,부산광역시,대한민국,영남,OFF-EN-10001480,사무용품,봉투,"Kraft Interoffice Envelope, Security-Tint",271654.56,6,0.1,12044.16,,최진수
영업 실적 2017년.xlsx/영업 실적 2017년,7570,ID-2017-76884,2017-10-18,2017-10-24,표준 배송,HF-14995,남석주,소비자,성남시,경기도,대한민국,수도권,OFF-ST-10002161,사무용품,수납용품,"Tenex Trays, Single Width",60857.28,2,0.45,-3341.52,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7571,ID-2017-76884,2017-10-18,2017-10-24,표준 배송,HF-14995,남석주,소비자,성남시,경기도,대한민국,수도권,TEC-MA-10003492,사무기기,전산기기,"Okidata Printer, Wireless",410805,2,0.25,-115025.4,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7572,ID-2017-76884,2017-10-18,2017-10-24,표준 배송,HF-14995,남석주,소비자,성남시,경기도,대한민국,수도권,OFF-BI-10001659,사무용품,바인더,"Cardinal Index Tab, Clear",18883.26,3,0.15,615.06,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7573,ID-2017-76884,2017-10-18,2017-10-24,표준 배송,HF-14995,남석주,소비자,성남시,경기도,대한민국,수도권,FUR-CH-10000694,가구,의자,"Novimex Steel Folding Chair, Red",188717.85,3,0.25,-7550.55,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7586,IN-2017-59510,2017-03-19,2017-03-24,표준 배송,DK-12985,장규보,소비자,은평구,서울특별시,대한민국,수도권,FUR-BO-10001342,가구,책장,"Safco Corner Shelving, Metal",607593.6,4,0,0,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7587,IN-2017-59510,2017-03-19,2017-03-24,표준 배송,DK-12985,장규보,소비자,은평구,서울특별시,대한민국,수도권,OFF-LA-10002272,사무용품,라벨,"Smead File Folder Labels, Alphabetical",17748,2,0,1407.6,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7588,IN-2017-59510,2017-03-19,2017-03-24,표준 배송,DK-12985,장규보,소비자,은평구,서울특별시,대한민국,수도권,OFF-EN-10001975,사무용품,봉투,"Kraft Business Envelopes, Security-Tint",50306.4,3,0,6517.8,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7596,IN-2017-72411,2017-10-05,2017-10-10,표준 배송,AB-10255,김희준,홈 오피스,광명시,경기도,대한민국,수도권,OFF-SU-10004575,사무용품,일반 사무용품,"Fiskars Letter Opener, Steel",50245.2,2,0,5018.4,,김성식
영업 실적 2017년.xlsx/영업 실적 2017년,7608,IN-2017-62499,2017-05-19,2017-05-23,표준 배송,MH-17440,류정미,기업 고객,울진군,경상북도,대한민국,영남,OFF-PA-10002047,사무용품,종이,"Green Bar Cards & Envelopes, 8.5 x 11",267903,5,0,32130,,최진수
